date,open,high,low,close,volume
2022-03-22,4.41,4.61,4.37,4.52,41833799.0
2022-03-23,4.5,4.58,4.4,4.43,28860121.0
2022-03-24,4.42,4.46,4.34,4.35,21834580.0
2022-03-25,4.34,4.42,4.29,4.31,14964767.0
2022-03-28,4.27,4.48,4.22,4.41,20209353.0
2022-03-29,4.34,4.44,4.32,4.38,13826203.0
2022-03-30,4.38,4.45,4.26,4.3,13237741.0
2022-03-31,4.29,4.34,4.26,4.3,10678160.0
2022-04-01,4.3,4.39,4.22,4.29,13601136.0
2022-04-06,4.26,4.33,4.21,4.28,11181520.0
2022-04-07,4.28,4.35,4.2,4.2,13180040.0
2022-04-08,4.19,4.29,4.11,4.14,13593948.0
2022-04-11,4.14,4.16,4.0,4.02,9896555.0
2022-04-12,4.08,4.19,4.04,4.15,13226392.0
2022-04-13,4.13,4.38,4.1,4.32,26338221.0
2022-04-14,4.28,4.63,4.17,4.52,48304514.0
2022-04-15,4.75,4.97,4.65,4.84,119046292.0
2022-04-18,4.44,4.55,4.36,4.36,68284184.0
2022-04-19,4.3,4.39,4.15,4.36,43230726.0
2022-04-20,4.27,4.49,4.24,4.28,35683974.0
2022-04-21,4.32,4.71,4.28,4.71,108193071.0
2022-04-22,4.66,4.83,4.5,4.6,119397809.0
2022-04-25,4.3,4.35,4.14,4.14,48091720.0
2022-04-26,3.74,3.86,3.73,3.73,55623520.0
2022-04-27,3.55,3.73,3.36,3.71,58030721.0
2022-04-28,3.61,3.8,3.57,3.63,43057174.0
2022-04-29,3.69,3.84,3.67,3.79,44125687.0
2022-05-05,3.9,4.04,3.9,3.94,42031818.0
2022-05-06,3.85,3.97,3.72,3.86,30900600.0
2022-05-09,3.86,3.88,3.76,3.83,22692400.0
2022-05-10,3.8,3.81,3.63,3.79,24554020.0
2022-05-11,3.81,3.88,3.79,3.8,30190780.0
2022-05-12,3.88,4.13,3.86,3.9,40788519.0
2022-05-13,3.83,3.94,3.83,3.87,25246691.0
2022-05-16,3.86,4.02,3.83,3.94,40509997.0
2022-05-17,3.95,3.99,3.85,3.91,23756838.0
2022-05-18,3.86,3.9,3.84,3.85,18093538.0
2022-05-19,3.78,3.86,3.72,3.86,17630474.0
2022-05-20,3.84,4.09,3.83,4.03,44539918.0
2022-05-23,4.04,4.18,4.03,4.15,37540916.0
2022-05-24,4.12,4.45,4.12,4.25,63571620.0
2022-05-25,4.16,4.31,4.13,4.26,42831057.0
2022-05-26,4.27,4.54,4.22,4.44,49628019.0
2022-05-27,4.44,4.88,4.35,4.8,107934340.0
2022-05-30,4.8,4.83,4.56,4.61,69998481.0
2022-05-31,4.55,4.61,4.43,4.54,42077118.0
2022-06-01,4.5,4.57,4.42,4.54,37654760.0
2022-06-02,4.47,4.51,4.4,4.44,23222553.0
2022-06-06,4.39,4.55,4.39,4.54,37278210.0
2022-06-07,4.54,4.58,4.44,4.48,31950712.0
2022-06-08,4.47,4.67,4.46,4.66,48355620.0
2022-06-09,4.67,5.13,4.59,5.13,81347366.0
2022-06-10,5.48,5.64,5.32,5.64,54623676.0
2022-06-13,6.0,6.2,5.81,6.2,174991544.0
2022-06-14,6.15,6.82,6.15,6.82,150922885.0
2022-06-15,7.25,7.5,6.37,7.5,235540719.0
2022-06-16,7.34,7.87,6.75,6.8,200276357.0
2022-06-17,6.8,7.44,6.8,6.85,217829689.0
2022-06-20,6.51,7.18,6.48,7.04,178532687.0
2022-06-21,7.04,7.65,6.76,6.84,201339685.0
2022-06-22,6.92,7.52,6.88,7.52,247580319.0
2022-06-23,7.23,7.63,6.77,7.22,209067682.0
2022-06-24,7.25,7.8,6.85,6.99,241755021.0
2022-06-27,6.79,6.93,6.38,6.56,171218015.0
2022-06-28,6.55,6.69,6.14,6.3,148457619.0
2022-06-29,6.2,6.35,5.92,5.94,114448192.0
2022-06-30,5.82,5.97,5.77,5.88,77301764.0
2022-07-01,5.88,5.88,5.61,5.79,64558179.0
2022-07-04,5.76,5.88,5.73,5.81,50220640.0
2022-07-05,5.82,6.2,5.8,6.18,126263822.0
2022-07-06,6.0,6.0,5.7,5.74,78590283.0
2022-07-07,5.71,5.72,5.43,5.61,61424305.0
2022-07-08,5.48,5.58,5.4,5.47,55405639.0
2022-07-11,5.42,5.5,5.31,5.44,36763664.0
2022-07-12,5.47,5.54,5.37,5.37,38589200.0
2022-07-13,5.3,5.52,5.24,5.51,42332717.0
2022-07-14,5.51,5.82,5.38,5.66,68698992.0
2022-07-15,5.53,5.88,5.47,5.48,64701386.0
2022-07-18,5.48,5.75,5.44,5.64,54972782.0
2022-07-19,5.65,5.66,5.46,5.53,45418277.0
2022-07-20,5.5,5.53,5.45,5.47,31215115.0
2022-07-21,5.5,5.51,5.35,5.42,29038412.0
2022-07-22,5.38,5.46,5.37,5.39,23409788.0
2022-07-25,5.4,5.45,5.3,5.31,23201720.0
2022-07-26,5.28,5.41,5.22,5.41,30377999.0
2022-07-27,5.37,5.49,5.35,5.44,27619640.0
2022-07-28,5.49,5.53,5.42,5.5,39340660.0
2022-07-29,5.54,5.54,5.32,5.33,35881928.0
2022-08-01,5.29,5.63,5.27,5.47,43254557.0
2022-08-02,5.38,5.44,5.05,5.12,39304112.0
2022-08-03,5.11,5.24,4.98,4.99,27123191.0
2022-08-04,5.03,5.15,5.0,5.14,28028700.0
2022-08-05,5.13,5.18,5.04,5.16,18807496.0
2022-08-08,5.17,5.32,5.1,5.3,28660920.0
2022-08-09,5.32,5.83,5.31,5.83,89126558.0
2022-08-10,5.97,6.21,5.87,6.04,159008303.0
2022-08-11,5.92,6.06,5.73,5.86,86472315.0
2022-08-12,5.88,6.19,5.88,6.03,110265482.0
2022-08-15,6.02,6.45,5.98,6.22,103157611.0
2022-08-16,6.15,6.2,5.98,6.14,82246605.0
2022-08-17,6.14,6.25,6.05,6.08,74947695.0
2022-08-18,6.0,6.12,5.89,5.93,55493311.0
2022-08-19,5.96,6.09,5.91,5.96,62974314.0
2022-08-22,5.95,6.15,5.91,6.1,74192215.0
2022-08-23,6.08,6.18,5.9,6.11,75631450.0
2022-08-24,6.11,6.68,6.07,6.36,149784176.0
2022-08-25,6.2,6.95,6.09,6.69,164975132.0
2022-08-26,6.5,6.58,6.21,6.3,102659205.0
2022-08-29,6.11,6.34,5.86,6.31,70516561.0
2022-08-30,6.21,6.28,5.9,6.0,69684675.0
2022-08-31,5.92,5.94,5.53,5.55,69150569.0
2022-09-01,5.54,6.11,5.51,6.11,122866322.0
2022-09-02,6.12,6.26,5.98,6.07,99688109.0
2022-09-05,6.07,6.48,6.07,6.37,114853600.0
2022-09-06,6.37,6.6,6.21,6.45,115627460.0
2022-09-07,6.42,6.52,6.33,6.39,73600077.0
2022-09-08,6.35,6.42,6.16,6.23,57164593.0
2022-09-09,6.24,6.39,6.06,6.21,51906244.0
2022-09-13,6.21,6.27,6.04,6.09,47701442.0
2022-09-14,5.96,6.11,5.86,5.92,47875190.0
2022-09-15,5.95,6.16,5.78,6.03,77803985.0
2022-09-16,5.85,5.91,5.58,5.6,59397578.0
2022-09-19,5.54,5.75,5.51,5.58,40704402.0
2022-09-20,5.64,5.77,5.57,5.66,42748803.0
2022-09-21,5.63,5.79,5.58,5.76,43500210.0
2022-09-22,5.69,5.87,5.62,5.8,43223230.0
2022-09-23,5.8,5.84,5.56,5.59,41916750.0
2022-09-26,5.49,5.51,5.29,5.31,32641248.0
2022-09-27,5.32,5.42,5.16,5.34,30865197.0
2022-09-28,5.23,5.42,5.1,5.1,36529011.0
2022-09-29,5.17,5.3,5.1,5.17,37827700.0
2022-09-30,5.1,5.23,5.09,5.17,26258362.0
2022-10-10,5.28,5.41,5.23,5.32,48905649.0
2022-10-11,5.3,5.32,5.1,5.3,30954539.0
2022-10-12,5.25,5.35,5.13,5.34,32836649.0
2022-10-13,5.31,5.31,5.16,5.22,30384284.0
2022-10-14,5.23,5.37,5.23,5.31,33645199.0
2022-10-17,5.25,5.4,5.13,5.39,38014380.0
2022-10-18,5.37,5.49,5.31,5.36,33726664.0
2022-10-19,5.32,5.44,5.24,5.26,32047160.0
2022-10-20,5.21,5.26,5.13,5.17,23714300.0
2022-10-21,5.17,5.22,5.11,5.14,21755652.0
2022-10-24,5.18,5.23,5.1,5.13,21473651.0
2022-10-25,5.06,5.06,4.83,5.0,27885025.0
2022-10-26,5.01,5.04,4.96,4.99,19541721.0
2022-10-27,5.0,5.19,4.99,5.09,28430947.0
2022-10-28,5.04,5.28,4.95,5.13,40228074.0
2022-10-31,4.98,5.05,4.9,4.93,26521933.0
2022-11-01,4.94,4.98,4.85,4.98,24319953.0
2022-11-02,4.95,5.08,4.92,5.05,27614070.0
2022-11-03,5.04,5.04,4.95,4.97,21175280.0
2022-11-04,4.97,5.14,4.96,5.11,36157376.0
2022-11-07,5.16,5.25,5.12,5.2,32746519.0
2022-11-08,5.2,5.22,5.1,5.14,20429643.0
2022-11-09,5.14,5.18,5.1,5.12,15222950.0
2022-11-10,5.08,5.14,5.01,5.1,16623959.0
2022-11-11,5.17,5.23,5.12,5.21,34611494.0
2022-11-14,5.22,5.33,5.07,5.1,38969276.0
2022-11-15,5.08,5.19,5.02,5.19,24990320.0
2022-11-16,5.2,5.33,5.18,5.32,45506228.0
